Attribute1,Attribute2,Attribute3,Attribute4,Cluster
0.046844,-3.418769,-0.673252,-2.765807,C2
0.763831,-1.308681,0.517004,0,C2
-1.5312,-11.375197,0.305094,-0.707107,C2
4.14955,22.460601,-0.007485,1.988675,C2
0.138539,11.233758,-0.902122,-3.445444,C2
3.825302,12.114229,0.555863,0.299246,C2
0.07692,-3.296106,0.864806,-0.980785,C2
0.180648,-4.769435,-0.007583,-1.901345,C2
3.814879,7.339683,1.493066,3.058906,C2
3.709442,25.016859,0.416985,1.018666,C2
0.33968,3.680021,-0.582615,-1.525319,C2
1.007869,3.936489,0.112043,0.707107,C2
0.762752,-5.005962,-0.761073,-1.17421,C2
0.25896,-0.323023,0.767172,0.980785,C2
0.583633,6.548805,0.262019,0.19509,C2
0.917034,0.653098,-0.219882,0.212184,C2
4.220669,9.160137,-0.70901,0.547576,C2
0.488285,2.716205,-0.40789,-1.728585,C2
3.188801,11.014929,0.470781,2.771598,C2
-0.461813,-7.612014,0.867206,0.980785,C2
0.751218,1.02645,-0.966967,-1.70544,C2
0.678821,3.64948,-0.742374,-1.206321,C2
4.502513,9.936161,-1.236409,0.354566,C2
3.362688,21.391845,-1.938666,2.982109,C2
4.815271,27.998689,-0.836267,0.805312,C2
4.875672,25.244134,-0.356454,0.625796,C2
0.203116,-2.544644,-0.058063,-2.876531,C2
0.661511,13.531239,-0.022278,-1.834248,C2
3.06147,6.075165,1.466689,0.977148,C2
0.137076,8.705877,0.205986,0,C2
1.460203,-1.428581,0.69041,-0.55557,C2
4.541154,16.400161,-0.748679,0.389493,C2
3.74236,16.004679,0.481918,2.802988,C2
-1.516819,2.417471,0.65751,0.19509,C2
-1.361811,-1.746826,0.62326,-0.382683,C2
0.958227,-1.018641,0.043775,-0.707107,C2
4.791893,21.031009,0.21408,1.836573,C2
4.076944,8.664148,0.083168,-0.175309,C2
3.563073,10.136373,0.913577,0.523517,C2
4.230558,8.29652,-1.62942,2.373457,C2
-1.098751,2.356275,0.565391,0.92388,C2
3.713593,13.022208,0.314745,2.75952,C2
3.222015,6.318966,0.756506,1.617547,C2
4.615188,20.81396,1.244331,1.682351,C2
3.771961,20.898781,0.862432,0.618566,C2
0.783752,5.26983,-0.477832,-1.304424,C2
0.214264,6.39433,-0.639808,-1.616821,C2
0.600447,3.318365,-0.74279,-2.491423,C2
2.244122,10.446295,0.205923,-0.382683,C2
0.222265,9.689325,-0.269253,-1.302411,C2
2.109418,12.097741,0.102376,0.382683,C2
0.73049,9.536058,-0.971309,-1.39576,C2
0.785854,-3.550349,-0.249276,0.406389,C2
3.647039,23.016282,-1.873667,2.546299,C2
0.248569,-7.975393,-0.127931,0.873019,C2
4.895433,21.718901,-0.296452,1.775032,C2
-0.661629,-11.439162,0.488286,0,C2
0.826064,5.946919,-0.198343,-2.978348,C2
-0.338979,-0.269701,0.798039,-0.382683,C2
3.75324,25.261752,-2.292036,2.02185,C2
0.979107,11.18984,-0.324121,-0.83134,C2
4.128897,27.449536,0.932138,2.641473,C2
4.86248,15.209454,-0.836993,0.065651,C2
0.823339,7.053509,0.847392,-0.55557,C2
0.611508,-1.99019,-0.901548,-1.24702,C2
0.85639,-3.26259,-0.537741,-2.909238,C2
-0.842325,7.171362,0.907261,0.980785,C2
0.059268,4.512192,-0.812028,-2.158866,C2
3.887499,18.889852,-0.061655,2.460815,C2
0.730693,-2.589954,-0.727266,0.061608,C2
1.229198,-0.266672,0.347674,0.19509,C2
-0.557537,-7.762666,0.512338,-0.980785,C2
0.236471,3.360665,-0.96159,-1.939773,C2
0.570221,5.613112,-0.035538,-1.414764,C2
0.448162,2.605913,-0.080837,-3.631547,C2
0.166665,1.547325,-0.873675,-0.574876,C2
0.960053,2.482529,-0.255687,-0.519921,C2
3.922391,18.317289,-1.064988,1.02598,C2
-2.82999,-15.588921,0.717846,0.83147,C2
0.449889,2.5286,0.940709,-0.19509,C2
-0.894277,-3.986902,0.403843,-0.83147,C2
-0.388666,-9.88328,0.588021,0.92388,C2
0.061513,6.561448,-0.426124,-0.774441,C2
1.023086,11.300283,0.054839,0.83147,C2
0.198552,-7.933877,-0.331367,-1.777003,C2
-1.081523,-9.842993,0.719095,-0.92388,C2
-0.594887,-6.778489,0.380034,-0.55557,C2
3.529011,16.906474,1.352359,0.668742,C2
3.350342,24.276952,0.424036,2.937145,C2
2.557004,5.959005,0.981144,0.92388,C2
0.656413,13.497902,-0.880757,-2.02293,C2
0.799069,7.327629,-0.354625,-2.360516,C2
3.094354,14.656225,-0.30766,1.507098,C2
0.127426,0.522734,-0.701459,-0.641648,C2
4.965246,21.775977,0.555377,1.029197,C2
-0.421784,7.820872,0.956935,0.92388,C2
3.839144,21.829447,-0.201252,2.373562,C2
4.191387,24.88335,0.21231,2.903668,C2
3.399984,24.125887,0.469122,1.696779,C2
0.683756,3.967875,-0.670418,-0.488158,C2
0.44677,12.557143,-0.440654,-2.433221,C2
-0.344337,-1.387608,0.903314,1,C2
0.657393,1.607938,-0.766309,-2.447572,C2
0.09506,-4.312855,-0.802539,-2.334765,C2
1.784016,0.70538,0.926819,-0.55557,C2
4.957018,11.685219,-0.361842,2.427963,C2
4.798639,12.307712,-0.376805,0.870292,C2
3.093563,16.113919,-0.042108,1.068372,C2
4.844719,20.130318,-0.338843,0.231392,C2
0.062068,-0.069129,-0.557729,-0.88314,C2
3.940747,14.429697,1.671725,0.292713,C2
-0.880607,-6.116208,0.315495,0.980785,C2
0.687369,2.543328,-0.132288,-2.256751,C2
0.956773,5.154368,-0.748487,-3.609232,C2
4.41038,26.528379,0.670844,2.543678,C2
0.088597,7.101271,-0.92351,-3.697216,C2
3.22864,12.299585,0.688123,2.423225,C2
3.305291,18.752873,-0.057512,0.28721,C2
4.60952,14.818858,-0.142498,3.245004,C2
1.308305,0.001175,0.417174,0.707107,C2
0.07136,-7.541623,-0.679497,-1.575398,C2
3.222117,15.172031,-2.407504,1.822892,C2
-0.381387,2.591918,0.145583,-0.19509,C2
0.31189,-2.094737,-0.60171,-0.880754,C2
0.485972,6.322378,0.654256,0.382683,C2
-0.501036,-5.362451,0.823077,0.382683,C2
0.241366,-6.959795,-0.242552,-4.76601,C2
3.379588,21.661064,0.664285,3.323239,C2
4.277022,9.126379,-0.40752,1.78678,C2
0.836502,2.702242,-0.682217,-2.184498,C2
3.062374,20.802692,-0.312921,-0.056014,C2
0.344757,-2.066984,-0.313123,-0.705644,C2
0.511888,11.812692,-0.601885,-2.307627,C2
4.045901,10.86661,-2.316879,2.606176,C2
4.918185,17.525714,1.213351,1.154277,C2
0.180719,-6.049875,0.833114,-0.55557,C2
-0.761438,2.874768,0.522243,-0.55557,C2
0.421892,8.106438,-0.942951,-1.371902,C2
-1.197357,6.081353,0.302059,-0.83147,C2
0.111467,0.825129,0.725681,0.55557,C2
0.658993,9.657673,-0.856734,-1.587071,C2
4.971598,20.688789,0.762348,1.655815,C2
0.35181,5.309897,-0.876119,-0.349657,C2
0.224968,6.084957,-0.815525,-2.414322,C2
0.955728,8.010023,-0.593468,-0.762225,C2
0.355016,-0.901481,-0.277456,-1.059481,C2
3.02264,6.746505,1.674424,1.628528,C2
4.735574,29.571072,-0.201961,0.778889,C2
-0.206253,-5.417959,0.853623,-0.83147,C2
3.90361,23.861648,-0.20729,1.640069,C2
0.39789,0.903853,-0.956968,-1.405717,C2
0.442748,-0.75213,-0.70838,-3.434825,C2
3.365918,16.479953,-1.391811,0.9229,C2
0.691869,1.227825,-0.136933,-3.044667,C2
-0.605734,-7.704199,0.976684,-1,C2
4.816884,21.671467,-0.453823,3.484785,C2
0.553994,6.953134,0.803457,-0.19509,C2
4.653617,9.945472,0.862218,1.324569,C2
4.144545,18.664744,0.878785,2.218847,C2
3.662202,23.34401,-0.348198,1.130166,C2
0.71668,3.644696,-0.959506,-1.40382,C2
4.399116,21.019361,-0.355764,1.087041,C2
0.627933,8.623251,0.379406,-0.382683,C2
-0.993719,-11.785344,0.299469,-0.707107,C2
0.019817,0.666479,-0.515701,-1.34853,C2
4.937937,25.557743,0.516592,2.865081,C2
4.374716,27.970432,1.203364,1.481354,C2
0.175685,-1.276054,-0.812743,-1.194044,C2
-0.84523,2.99617,0.529071,0.382683,C2
3.628938,18.683565,1.014526,3.689742,C2
4.803483,22.198114,0.486742,1.347837,C2
0.668159,2.60428,-0.845135,-2.007979,C2
3.391156,15.018862,-0.818603,2.131871,C2
0.740209,0.696918,-0.419239,-0.293176,C2
1.95184,2.914934,0.075038,-0.382683,C2
-0.334945,0.134622,0.200139,0.19509,C2
-2.010588,-9.463223,0.967871,0,C2
0.928143,5.714962,-0.053117,-0.71569,C2
3.865947,23.657062,0.488903,1.830924,C2
0.234463,10.63755,-0.310042,-2.603214,C2
1.963771,13.16368,0.987744,-0.92388,C2
0.035598,1.861286,-0.639146,-0.476218,C2
0.716629,0.813874,-0.666144,-1.000378,C2
0.611936,3.141979,-0.10437,-1.254308,C2
0.905805,0.118182,-0.314952,-1.946892,C2
3.281876,15.819458,0.306893,1.491429,C2
3.063109,20.212548,0.59285,1.673117,C2
0.956121,5.233119,-0.640723,-0.742594,C2
0.678931,-5.324467,-0.397156,0.651744,C2
3.792855,19.801719,-1.907002,1.857109,C2
3.97154,8.398192,-2.13909,0.783691,C2
4.491079,24.883398,0.793014,2.12179,C2
0.701678,-0.474018,-0.292916,-1.307487,C2
-0.707611,-9.851953,0.831045,0.980785,C2
-0.267118,-0.179702,0.687585,0.55557,C2
0.431927,12.471973,-0.348142,-0.361657,C2
3.814191,15.044363,1.171243,1.663403,C2
-0.679978,1.896084,0.404971,0.980785,C2
0.39911,11.966439,0.201469,0.19509,C2
0.433456,5.401132,-0.365214,-0.541199,C2
0.311043,-4.197078,-0.049542,-1.189145,C2
0.618975,5.426513,0.879718,-0.382683,C2
-0.016555,0.587816,0.232063,-0.707107,C2
0.614223,3.82087,-0.295703,-1.142048,C2
0.257728,-4.778941,-0.431266,-2.242706,C2
4.759572,18.692857,-0.63256,1.752853,C2
4.18229,26.561403,-0.254514,1.405137,C2
4.407959,10.132172,1.20128,3.251416,C2
4.154386,20.07492,0.337799,2.601172,C2
3.192458,21.638215,0.644177,1.498757,C2
0.054972,-0.681173,-0.579616,-0.477824,C2
-0.078775,3.479341,0.870525,-0.707107,C2
0.493155,-2.201341,-0.163857,-1.406372,C2
-0.485025,8.025709,0.985394,1,C2
4.910228,27.468927,2.242987,1.740649,C2
-0.839971,5.87171,0.925698,0,C2
1.800355,17.287772,0.807103,0.707107,C2
0.755929,12.07477,-0.503934,-0.858012,C2
1.069219,0.545032,0.079184,-0.83147,C2
4.060664,10.491513,0.287803,1.115272,C2
0.990057,12.487737,-0.28912,-1.999036,C2
0.034615,5.921476,0.382318,0.19509,C2
4.36605,19.306212,-0.599441,0.323137,C2
0.361998,-0.134254,-0.319045,-1.505055,C2
0.148766,5.248224,-0.204433,-2.248165,C2
-1.320831,-0.008922,0.910654,0.382683,C2
3.07117,20.872359,-0.550653,1.648602,C2
4.22194,21.169306,-0.721288,3.173252,C2
3.054002,22.468811,1.059628,2.535214,C2
0.342973,11.571351,0.194329,-0.92388,C2
0.610333,6.697636,-0.221948,-1.883858,C2
0.549671,-3.293819,-0.11794,-2.657699,C2
4.841928,28.804153,-1.418836,3.690702,C2
0.21192,0.86497,-0.606588,-1.182863,C2
0.607077,10.343189,0.517937,-0.92388,C2
0.204985,0.018983,0.381684,-0.55557,C2
-0.644292,7.156965,0.294498,-0.55557,C2
0.308377,-6.632671,-0.376404,-1.411047,C2
3.954988,7.858125,-1.433275,0.764415,C2
1.829191,13.349725,0.194885,-0.83147,C2
3.951556,7.313915,0.589361,1.609199,C2
0.69584,-5.538227,-0.646316,-0.264983,C2
0.061652,2.410524,-0.069882,-1.841868,C2
1.266637,-0.695184,0.483215,0.83147,C2
0.825984,8.85944,0.517193,-0.83147,C2
3.683272,12.269683,-0.243953,1.171491,C2
4.302413,21.303698,0.858904,0.803237,C2
0.299868,9.040428,-0.024338,-0.356735,C2
0.039722,0.128011,0.273535,-0.83147,C2
0.988443,3.424492,-0.246627,-0.814885,C2
3.811195,9.612903,-1.264644,2.956921,C2
0.413913,-6.302817,-0.700911,-2.932808,C2
0.096045,1.926053,0.331588,-0.83147,C2
-0.209861,5.868932,0.738186,0.83147,C2
0.601295,1.870414,-0.439256,-1.037969,C2
4.646065,17.641191,-0.423286,0.170574,C2
4.43851,16.989977,-0.76041,1.561972,C2
0.216025,10.000115,-0.118212,-0.261251,C2
3.048445,17.425154,-1.629118,1.804654,C2
0.802268,11.009866,0.342447,0.980785,C2
3.324898,6.644718,0.149028,2.469326,C2
0.515068,7.673337,0.049431,-0.92388,C2
0.211321,-3.242154,-0.351273,-1.088052,C2
0.61682,5.174844,-0.924152,-1.820041,C2
4.025525,18.125693,1.000456,1.669263,C2
4.384123,28.347787,-1.060035,1.142212,C2
-2.295487,-4.032509,0.058811,-1,C2
0.082606,-5.252493,-0.439276,-0.709956,C2
4.686515,22.476654,-0.297554,2.711446,C2
0.184545,8.196991,-0.73154,-1.355328,C2
-0.096726,-2.282182,0.851221,0.980785,C2
0.73886,-2.133154,-0.675927,-1.160287,C2
4.715453,24.299296,1.054899,1.958078,C2
0.498323,7.946721,-0.587683,-1.52254,C2
4.359244,9.218531,-0.513919,0.461422,C2
0.825376,-2.317991,-0.315679,-0.385712,C2
0.421831,-3.569122,-0.979957,-1.21677,C2
-0.233126,2.552134,0.192081,0.19509,C2
0.927878,11.626324,-0.099714,-1.947913,C2
2.40778,19.829996,0.974668,0.83147,C2
0.164854,-5.528018,-0.505161,-1.767418,C2
0.260856,6.145704,-0.841331,-0.761338,C2
0.761393,1.949573,-0.595185,-3.372555,C2
4.452743,27.53054,-0.108189,0.037515,C2
3.16953,17.870816,-0.465182,4.134935,C2
0.33217,1.405672,-0.648625,-2.609962,C2
4.154281,15.45236,-1.096121,1.054124,C2
3.681899,22.750973,-0.645218,2.262227,C2
3.89251,14.820986,-1.039235,2.775616,C2
0.504157,4.045358,-0.477497,-1.731692,C2
4.589733,23.888355,0.64427,2.903916,C2
4.076648,15.430164,-1.880067,0.265932,C2
0.308839,8.215357,0.169304,-0.382683,C2
4.510247,21.142484,-0.087994,-0.151702,C2
0.591873,5.673755,-0.797987,-0.492038,C2
0.139211,9.710481,-0.841216,-1.41388,C2
0.555729,10.255771,-0.364378,-2.318243,C2
0.791988,12.94039,-0.653808,-2.473454,C2
-0.235219,-4.768665,0.689507,0.19509,C2
0.072475,-3.402139,0.584739,-0.980785,C2
-0.012356,-4.624952,0.629421,0.980785,C2
0.493845,-2.652138,-0.781709,0.592456,C2
0.736645,2.530034,-0.808073,-3.225377,C2
0.046601,7.093875,-0.073531,-1.518544,C2
-0.453272,-1.302337,0.131791,-0.980785,C2
3.999145,17.186858,0.717699,0.298062,C2
0.382465,8.71094,0.447045,-0.83147,C2
3.15578,14.323624,-0.082736,2.560316,C2
3.389072,21.900627,0.466513,0.96822,C2
0.102281,-5.282222,0.160519,0.707107,C2
0.187238,11.109114,-0.939447,-1.035057,C2
0.038449,10.163818,-0.759458,-1.709948,C2
4.628276,26.600075,-0.954746,-0.894765,C2
0.943004,-3.083383,0.041564,0.92388,C2
3.576299,23.165059,0.064159,0.491434,C2
4.887226,24.13692,0.840388,0.830267,C2
4.180104,23.21381,-1.791607,1.94608,C2
1.547608,-0.279178,0.999441,0.83147,C2
4.661508,16.650267,0.401598,2.469418,C2
0.006494,10.211324,0.193124,1,C2
3.017971,8.604514,-0.188407,0.162132,C2
0.001113,5.766475,-0.586203,-2.518595,C2
3.696863,25.431758,-0.892644,0.102752,C2
3.316333,17.313944,0.95948,1.686788,C2
4.99266,18.430584,-0.872078,2.74676,C2
4.151624,26.678259,1.136029,2.030183,C2
4.214478,22.827512,-0.423312,0.781364,C2
0.862633,2.89827,-0.759313,-2.623269,C2
0.396262,11.737347,0.798672,0.55557,C2
0.780646,13.512646,-0.982883,-0.549787,C2
0.292097,1.237682,0.15533,-0.55557,C2
0.535167,13.031375,-0.778049,-0.702008,C2
-2.779067,-13.609572,0.562649,-1,C2
0.260284,1.387919,-0.706914,-1.161376,C2
0.227191,-0.62717,-0.278553,-0.678632,C2
4.418286,22.090035,-0.663132,-0.385647,C2
4.604993,28.702421,1.221348,1.860978,C2
0.088614,0.574033,-0.761813,-1.211242,C2
1.123068,5.224274,0.538577,0.980785,C2
0.341138,-5.195821,-0.221424,-0.151301,C2
3.14365,17.000539,-0.080524,1.075704,C2
0.193255,2.86678,-0.763967,-0.248763,C2
0.164801,6.963901,0.539097,0.83147,C2
0.825656,3.027869,-0.808273,-2.913183,C2
0.078718,-1.413381,-0.928627,-2.102117,C2
4.985044,20.312461,1.268983,1.50554,C2
0.89461,10.378405,0.419094,-0.980785,C2
3.477277,5.26978,-0.465258,0.873318,C2
4.1533,16.648418,-0.357635,1.441125,C2
1.146128,13.239825,0.468927,-0.19509,C2
0.597265,-1.952725,-0.021407,-1.791744,C2
-0.320443,-3.003591,0.322805,0.83147,C2
4.263783,12.213375,1.008446,2.200043,C2
4.771028,20.286854,0.454518,1.884143,C2
-0.97101,2.586682,0.896292,0.92388,C2
0.563823,-0.017093,-0.513898,-3.048502,C2
4.616516,14.914235,1.167664,1.595932,C2
4.860632,13.401793,-0.86573,2.958864,C2
0.353196,0.286652,0.28683,-0.55557,C2
0.712543,-5.417159,-0.779152,-0.481441,C2
-0.013683,9.510593,0.104896,0.92388,C2
0.081634,3.909096,-0.284719,-2.059503,C2
0.062556,8.334012,-0.824903,-2.208948,C2
4.106207,13.552679,-0.540523,2.795746,C2
0.892457,2.274838,-0.186286,-1.419467,C2
-0.588565,5.440756,0.804454,-0.382683,C2
-0.330958,9.438994,0.409233,0,C2
0.574238,6.173691,-0.580591,-2.539241,C2
0.812319,0.062261,-0.808967,-2.031123,C2
0.761258,9.154733,-0.91198,-1.760254,C2
0.56001,-0.897503,0.820262,0,C2
0.731669,7.781219,0.380067,0.55557,C2
3.354874,12.002927,0.427189,-0.363454,C2
0.613892,-4.251762,-0.512519,-1.953833,C2
4.771423,23.727799,-0.025876,3.334113,C2
0.347394,5.239223,-0.942921,-1.363373,C2
-0.101148,4.654154,0.977595,0,C2
1.054358,4.551648,0.667379,1,C2
1.123434,-1.798965,0.695744,-0.980785,C2
3.121875,15.19517,-1.096725,2.100927,C2
0.049133,-1.835413,-0.865635,-2.955244,C2
0.4276,-6.426353,0.998592,-0.382683,C2
0.224882,2.825093,-0.350648,-0.767227,C2
-0.8942,-9.980768,0.973039,-1,C2
0.393115,10.688963,-0.933004,-1.941506,C2
0.584148,6.441843,-0.90545,-0.143989,C2
0.917497,11.284811,-0.683283,-0.509975,C2
0.803234,1.137258,-0.415419,-0.006183,C2
4.125269,9.766271,0.526458,2.240405,C2
1.725469,5.972075,0.85889,0,C2
3.444445,9.47523,-0.922359,0.96871,C2
0.205701,4.719961,-0.699401,-2.15958,C2
4.265878,11.489132,-0.480904,1.529507,C2
-0.756797,0.127493,0.105747,-0.382683,C2
0.896464,11.577898,-0.674553,-1.651265,C2
3.556145,21.799096,0.755411,2.886317,C2
-0.382338,2.433572,0.653049,-0.83147,C2
0.059781,-0.171496,-0.572278,-1.40785,C2
3.68565,10.492158,0.68011,1.109326,C2
4.797286,21.499294,1.374112,2.197696,C2
-0.392204,3.126456,0.704446,-0.19509,C2
0.172814,6.25318,-0.523718,-2.282531,C2
0.016117,-4.70606,-0.973117,-0.369688,C2
0.067848,4.300958,0.911296,0.19509,C2
0.743946,8.172856,-0.639286,-3.733655,C2
2.004091,2.231092,0.956229,-0.55557,C2
0.161746,6.487107,-0.453073,-1.49214,C2
0.30371,-7.109599,-0.284504,-1.311943,C2
-0.493277,-10.968,0.359034,-0.19509,C2
0.864629,2.47129,-0.019911,-1.94944,C2
4.617937,24.168689,3.030087,1.67043,C2
-0.666181,7.131588,0.873033,0.980785,C2
0.019792,-2.50273,-0.233781,-1.429648,C2
0.222587,3.236218,0.232124,-0.92388,C2
-0.282726,0.034388,0.696487,0.382683,C2
0.866947,12.394525,-0.519553,-4.262575,C2
4.475263,24.412795,-0.404537,1.791851,C2
0.494621,9.223292,-0.559717,-1.391037,C2
4.80923,18.530574,1.423169,1.816678,C2
0.715187,1.570915,-0.307799,-1.95463,C2
-0.696528,-0.787746,0.474622,0.707107,C2
-0.349859,-0.675287,0.075475,-0.707107,C2
0.383653,-2.813243,-0.952376,-1.263382,C2
1.662945,7.045021,0.51196,0.707107,C2
0.731725,2.862241,0.741244,0.92388,C2
3.802547,23.689149,-0.352146,2.513776,C2
0.645463,0.791815,0.108778,0.83147,C2
0.14903,-5.322502,-0.251895,-1.730453,C2
-0.835628,5.962747,0.455881,-0.707107,C2
1.125067,14.086015,0.382472,-0.55557,C2
3.47912,8.139351,-0.284276,1.259406,C2
0.509579,-1.328311,-0.915602,-1.077858,C2
0.5861,-0.515329,-0.172231,-1.755791,C2
2.884741,7.128925,0.48729,-0.980785,C2
0.543598,-5.412286,-0.46488,-0.319917,C2
-0.305274,-1.110576,0.755354,-0.83147,C2
3.148591,14.155232,0.901349,1.270678,C2
4.227865,15.160799,0.728403,1.151361,C2
3.869611,19.358008,2.023268,1.932797,C2
0.6032,4.610881,-0.003051,-1.119315,C2
3.574642,18.626388,0.304698,1.044222,C2
3.617315,10.446541,0.633081,0.500378,C2
3.041502,6.192218,-1.069353,1.473114,C2
4.989424,23.257648,0.699898,0.552385,C2
0.984231,8.697291,-0.947345,-2.457663,C2
3.593358,20.483291,-0.117667,0.664162,C2
3.707286,16.209456,-1.388603,0.765496,C2
3.076562,6.70146,1.569068,1.06443,C2
-0.5497,8.055494,0.647458,0.980785,C2
-0.038124,0.311577,0.445165,0.55557,C2
4.1381,25.089822,-0.500498,-0.232758,C2
-1.094949,-7.330115,0.232672,-0.19509,C2
3.598516,21.090165,0.647508,1.458744,C2
0.523171,-5.377252,-0.704553,-2.382556,C2
-1.506478,-8.190483,0.039049,-0.92388,C2
3.917434,13.066638,-1.870727,-0.963368,C2
-0.019658,4.097534,0.317702,1,C2
-0.664887,-4.875383,0.941987,0.83147,C2
0.197294,9.633153,-0.448936,-3.02383,C2
-0.945667,-2.073221,0.623531,0.55557,C2
3.183395,11.670005,-0.500832,3.359667,C2
0.428265,-7.231689,0.901055,0.19509,C2
0.90576,-2.786226,-0.92571,-2.456157,C2
0.081757,-5.408781,-0.711704,-0.261015,C2
0.594057,7.560929,-0.254792,-1.226192,C2
0.144881,-7.289957,-0.184369,-1.556266,C2
4.837262,18.589866,1.567366,0.812331,C2
0.000151,-1.843431,-0.108113,-2.466706,C2
3.86474,24.576285,-0.881702,1.727977,C2
3.820382,20.407597,-0.622492,1.784058,C2
0.590605,-0.016143,-0.507323,-1.511834,C2
-2.950021,-1.591288,0.164458,0.55557,C2
3.3284,10.571316,0.590216,2.545316,C2
3.987589,17.066178,0.175904,1.899523,C2
-0.093998,2.57336,0.655347,-0.83147,C2
0.099606,10.481362,0.453984,-0.19509,C2
4.181014,18.296721,1.110724,0.884857,C2
0.81311,11.193358,-0.75591,-2.389438,C2
-0.878261,-10.68644,0.33278,0.19509,C2
3.381668,11.736588,-1.370803,0.984409,C2
0.330821,-4.223932,-0.697754,-2.089969,C2
0.932273,-5.202312,-0.865833,-1.034533,C2
4.332104,13.600138,0.343264,1.25717,C2
3.948898,21.197357,0.421716,3.14792,C2
0.407235,3.061006,0.59714,0.92388,C2
0.270414,-1.697102,0.822882,0.707107,C2
4.412077,21.317287,-0.162646,1.511698,C2
0.922592,8.038224,-0.245704,-0.376089,C2
0.618232,10.253587,0.032875,-0.83147,C2
4.667446,28.552383,-0.452869,-0.029357,C2
0.621537,0.700845,-0.663945,-1.987222,C2
0.15029,-5.143742,-0.302526,-1.095878,C2
-1.360921,-9.063859,0.952796,-0.92388,C2
1.205155,3.673242,0.808187,0.92388,C2
0.470777,1.938826,0.710157,-0.55557,C2
0.974055,-3.758355,-0.801665,-1.547945,C2
4.035154,19.588216,-0.201399,0.027945,C2
3.448103,12.840041,1.330264,1.55249,C2
4.701931,23.259285,-0.798463,1.53821,C2
0.671675,1.891164,-0.520114,-1.176982,C2
4.032876,13.778011,0.089898,1.640773,C2
0.254451,-3.07194,-0.415453,-1.846363,C2
0.22966,7.987996,-0.705823,0.777999,C2
3.680975,13.772868,0.024314,1.449995,C2
0.684997,8.601032,0.118402,0.980785,C2
0.213912,-5.978481,-0.013893,-1.826552,C2
0.862785,0.75873,-0.033709,-1.949925,C2
0.32203,10.562891,-0.26297,-2.177531,C2
-0.611111,-6.710357,0.854502,0,C2
4.726318,19.125278,-2.338935,2.727028,C2
0.288706,-1.218252,-0.527905,-0.489668,C2
0.883693,-1.320662,-0.110224,0.401294,C2
-0.504843,-0.872094,0.218544,0.55557,C2
3.643302,9.95773,-0.047553,0.434254,C2
0.347029,-1.904437,-0.855403,-3.063637,C2
0.47067,5.969561,-0.986809,-2.406055,C2
0.911695,-4.745677,-0.565024,-0.093997,C2
4.510011,26.768798,2.761893,1.422004,C2
3.936543,24.193822,0.019697,1.562123,C2
-0.31181,-5.238361,0.194671,0.19509,C2
0.776637,9.441508,-0.723976,-0.893454,C2
0.154337,10.028806,0.723527,0.707107,C2
0.42428,-4.677404,-0.417042,-1.7322,C2
3.187946,6.16752,-0.375697,0.226148,C2
0.835608,2.175922,-0.265148,-1.652529,C2
0.430079,5.471778,-0.744351,-1.275548,C2
0.492851,11.035741,0.438972,0.19509,C2
0.725809,-3.200931,-0.201085,-2.218901,C2
-0.911232,-9.968902,0.048984,0.92388,C2
0.888384,5.930888,-0.475442,-2.287869,C2
-0.238945,-3.854034,0.374203,0.55557,C2
3.732127,10.836722,-0.421709,2.613123,C2
-0.195648,9.63858,0.558693,0.707107,C2
0.953977,3.965172,-0.254703,-0.90564,C2
-0.839144,2.04203,0.57218,0.83147,C2
0.764404,-5.92855,0.20736,-0.707107,C2
0.441804,4.401295,-0.060436,-1.668811,C2
0.966443,-0.817654,-0.821988,-1.452329,C2
3.09985,15.035977,-0.480664,1.407369,C2
0.237711,-0.543905,-0.200444,-2.829584,C2
0.889912,4.95323,0.095525,0.92388,C2
1.550884,13.567126,0.083867,0.980785,C2
3.53822,13.643429,1.067808,1.37112,C2
3.021829,10.361312,1.437267,0.655447,C2
0.762177,5.676348,-0.364332,-3.603616,C2
0.865259,0.406097,-0.192363,-2.779483,C2
4.939983,22.251386,0.699688,2.465439,C2
0.041814,7.680252,-0.792954,-1.025506,C2
3.132083,5.995189,0.771061,2.112318,C2
0.238531,2.759176,-0.722296,-1.965473,C2
0.68669,-1.542903,-0.930517,-0.889492,C2
4.037947,15.249671,0.77747,3.168762,C2
-0.214131,-2.321616,0.754078,-0.92388,C2
3.563317,16.09974,-1.571933,1.833125,C2
0.68765,3.590102,-0.572901,-1.260825,C2
4.284635,21.630525,0.074,0.171518,C2
0.726372,9.004037,-0.05671,-3.446393,C2
0.15539,-7.004925,-0.557167,-0.602843,C2
3.213174,5.930612,0.303556,3.66868,C2
3.823138,13.590678,-0.50371,2.234601,C2
-0.556843,5.807642,0.363006,0.83147,C2
0.884898,5.754635,0.537372,0.382683,C2
0.223265,0.309006,-0.879403,-0.523755,C2
-0.946551,1.496775,0.463049,-0.980785,C2
0.401396,7.542235,-0.230847,-2.505598,C2
-0.931974,-4.383485,0.280998,-1,C2
3.984285,16.519738,-0.849189,2.849896,C2
0.345447,2.410772,0.353492,0.83147,C2
0.989616,13.159763,0.056269,-0.19509,C2
0.400669,6.929043,-0.988438,-1.791238,C2
4.440644,19.814086,0.366121,2.14775,C2
4.898173,22.493385,-1.11055,0.658582,C2
3.61408,13.084622,-0.757152,3.136042,C2
4.840152,15.554365,0.290483,0.905112,C2
