1,94.33831192367022,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:EUCLIDEAN,DBCLASD_PTS - 3.0],MergeByDistance[DISTANCE:CHEBYCHEV,DESCRY_DENSITY - 3.0,DESCRY_K - 9.111111],}
86,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
87,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
88,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
89,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
90,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
91,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
92,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
93,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
94,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
95,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
96,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
97,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
98,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
99,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
100,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
101,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
102,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
103,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
104,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
105,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
106,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
107,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
108,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
109,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
110,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
111,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
112,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
113,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
114,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
115,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
116,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
117,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
118,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
119,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
120,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
121,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
122,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
123,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
124,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
125,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
126,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
127,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
128,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
129,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
130,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
131,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
132,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
133,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
134,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
135,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
136,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
137,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
138,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
139,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
140,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
141,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
142,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
143,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
144,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
145,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
146,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
147,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
148,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
149,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
150,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
151,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
152,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
153,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
154,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
155,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
156,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
157,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
158,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
159,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
160,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
161,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
162,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
163,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
164,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
165,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
166,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
167,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
168,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
169,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
170,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
171,98.07857101399729,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 2.2222223,DENCLUE_SIGMA - 8.0],}
