1,91.03556595627147,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:BRAYCURTIS,DBCLASD_PTS - 2.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 3.3333335,DBSCAN_NUM_PTS - 4.666667],}
86,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
87,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
88,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
89,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
90,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
91,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
92,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
93,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
94,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
95,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
96,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
97,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
98,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
99,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
100,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
101,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
102,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
103,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
104,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
105,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
106,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
107,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
108,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
109,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
110,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
111,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
112,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
113,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
114,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
115,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
116,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
117,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
118,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
119,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
120,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
121,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
122,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
123,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
124,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
125,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
126,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
127,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
128,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
129,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
130,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
131,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
132,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
133,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
134,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
135,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
136,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
137,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
138,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
139,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
140,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
141,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
142,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
143,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
144,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
145,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
146,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
147,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
148,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
149,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
150,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
151,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
152,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
153,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
154,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
155,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
156,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
157,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
158,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
159,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
160,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
161,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
162,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
163,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
164,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
165,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
166,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
167,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
168,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
169,99.29051930433585,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.0],}
